,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
6415,139787,Comfort Inn Edgware Road W2,450 Edgware Rd,,London,LON,United Kingdom,W2 1EG,40,London,Bayswater/Notting Hill/Paddington,200605.0,Comfort Inn,Upper Midscale Class,Urban,Comfort Inn,202007.0,442077243569.0,51.523315,-0.174472,"(51.523315, -0.174472)","[52919, 3.505241373696336]",52919,3.505241373696336
6416,142712,The Pilgrm,25 London St,,London,LON,United Kingdom,W2 1HH,73,London,Bayswater/Notting Hill/Paddington,185006.0,Independent,Upscale Class,Urban,Independent,202007.0,442077233386.0,51.51578,-0.174404,"(51.51578, -0.174404)","[52919, 3.147055983548496]",52919,3.147055983548496
6417,146476,Hotel Indigo London Paddington,12 London St,,London,LON,United Kingdom,W2 1HL,64,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Upscale Class,Urban,Hotel Indigo,202005.0,442077064444.0,51.515184,-0.174081,"(51.515184, -0.174081)","[52919, 3.131173474518603]",52919,3.131173474518603
6418,276712,Hotel Sophia,5 London St,,London,LON,United Kingdom,W2 1HL,13,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077060001.0,51.515671,-0.174775,"(51.515671, -0.174775)","[52919, 3.1300326020931744]",52919,3.1300326020931744
6419,118997,Hilton London Metropole Hotel,225 Edgware Rd,,London,LON,United Kingdom,W2 1JU,1059,London,Bayswater/Notting Hill/Paddington,197306.0,Stakis,Upper Upscale Class,Urban,Hilton,199905.0,442074024141.0,51.519513,-0.170611,"(51.519513, -0.170611)","[52919, 3.439685455209259]",52919,3.439685455209259
6420,204123,Point A Hotel London Paddington,33 Praed St,,London,LON,United Kingdom,W2 1NR,137,London,Bayswater/Notting Hill/Paddington,201206.0,Tune Hotel,Midscale Class,Urban,Point A Hotel,202007.0,442072583140.0,51.518158,-0.170691,"(51.518158, -0.170691)","[52919, 3.3752158786832624]",52919,3.3752158786832624
6421,125798,Norfolk Towers Paddington,34 Norfolk Pl,,London,LON,United Kingdom,W2 1QW,85,London,Bayswater/Notting Hill/Paddington,198701.0,Independent,Upper Upscale Class,Urban,Independent,198701.0,442081660990.0,51.516247,-0.172084,"(51.516247, -0.172084)","[52919, 3.244160119941117]",52919,3.244160119941117
6422,145755,St David's Hotel,16 Norfolk Sq,,London,LON,United Kingdom,W2 1RS,60,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Suburban,Independent,,442077233856.0,51.515922,-0.173864,"(51.515922, -0.173864)","[52919, 3.171101625756121]",52919,3.171101625756121
6423,146343,Dolphin Hotel,32 Norfolk Sq,,London,LON,United Kingdom,W2 1RS,20,London,Bayswater/Notting Hill/Paddington,198201.0,Independent,Upscale Class,Urban,Independent,198201.0,442074024949.0,51.5162,-0.173378,"(51.5162, -0.173378)","[52919, 3.1994640566070895]",52919,3.1994640566070895
6424,159058,Shakespeare Hotel,22 Norfolk Sq,,London,LON,United Kingdom,W2 1RS,60,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442074024646.0,51.516052,-0.173648,"(51.516052, -0.173648)","[52919, 3.183995214910614]",52919,3.183995214910614
6425,172399,Tudor Court Hotel,10 Norfolk Sq,,London,LON,United Kingdom,W2 1RS,38,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442077236553.0,51.515806,-0.174076,"(51.515806, -0.174076)","[52919, 3.158965026145063]",52919,3.158965026145063
6426,200838,So Paddington Hotel,6 Norfolk Sq,,London,LON,United Kingdom,W2 1RS,31,London,Bayswater/Notting Hill/Paddington,201110.0,Independent,Midscale Class,Urban,Independent,201110.0,442071590314.0,51.515748,-0.174196,"(51.515748, -0.174196)","[52919, 3.152437610725552]",52919,3.152437610725552
6427,238348,Tony's House Hotel,30 Norfolk Sq,,London,LON,United Kingdom,W2 1RS,22,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442074024114.0,51.516145,-0.173479,"(51.516145, -0.173479)","[52919, 3.193693792952542]",52919,3.193693792952542
6428,162470,Belvedere Hotel,52 Norfolk Sq,,London,LON,United Kingdom,W2 1RT,30,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Suburban,Independent,,442077238848.0,51.516614,-0.172759,"(51.516614, -0.172759)","[52919, 3.238270805573041]",52919,3.238270805573041
6429,172149,Avon Hotel,50 Norfolk Sq,,London,LON,United Kingdom,W2 1RT,20,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442077060024.0,51.516561,-0.172846,"(51.516561, -0.172846)","[52919, 3.2330484549978893]",52919,3.2330484549978893
6430,172294,Hyde Park Court Hotel,48 Norfolk Sq,,London,LON,United Kingdom,W2 1RT,22,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077233050.0,51.516517,-0.172915,"(51.516517, -0.172915)","[52919, 3.2288186105754817]",52919,3.2288186105754817
6431,172900,St George Hotel,46 Norfolk Sq,,London,LON,United Kingdom,W2 1RT,22,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442074026462.0,51.516481,-0.172963,"(51.516481, -0.172963)","[52919, 3.225634780136407]",52919,3.225634780136407
6432,143563,The Cardiff Hotel,5 Norfolk Sq,,London,LON,United Kingdom,W2 1RU,60,London,Bayswater/Notting Hill/Paddington,195801.0,Independent,Midscale Class,Urban,Independent,195801.0,442077239068.0,51.515476,-0.173568,"(51.515476, -0.173568)","[52919, 3.1610340380405555]",52919,3.1610340380405555
6433,145870,Ashley London,13 Norfolk Sq,,London,LON,United Kingdom,W2 1RU,54,London,Bayswater/Notting Hill/Paddington,196006.0,Independent,Economy Class,Suburban,Independent,196006.0,442077233375.0,51.515573,-0.173334,"(51.515573, -0.173334)","[52919, 3.173056633081082]",52919,3.173056633081082
6434,146365,Falcon Hotel,11 Norfolk Sq,,London,LON,United Kingdom,W2 1RU,20,London,Bayswater/Notting Hill/Paddington,196701.0,Independent,Midscale Class,Urban,Independent,196701.0,442077238603.0,51.515528,-0.173446,"(51.515528, -0.173446)","[52919, 3.1673651868749695]",52919,3.1673651868749695
6435,126826,Norfolk Plaza Hotel,29 Norfolk Sq,,London,LON,United Kingdom,W2 1RX,87,London,Bayswater/Notting Hill/Paddington,197501.0,Independent,Upper Midscale Class,Urban,Independent,197501.0,442077230792.0,51.515843,-0.172711,"(51.515843, -0.172711)","[52919, 3.2055858758469777]",52919,3.2055858758469777
6436,146311,Chrysos Hotel,25 Norfolk Sq,,London,LON,United Kingdom,W2 1RX,57,London,Bayswater/Notting Hill/Paddington,198601.0,Independent,Upscale Class,Urban,Independent,198601.0,442072622417.0,51.515765,-0.172935,"(51.515765, -0.172935)","[52919, 3.194731457431421]",52919,3.194731457431421
6437,136433,Abbey Court Hotel,174 Sussex Gardens,,London,LON,United Kingdom,W2 1TP,45,London,Bayswater/Notting Hill/Paddington,185006.0,Independent,Economy Class,Urban,Independent,185006.0,442074020281.0,51.51479,-0.174053,"(51.51479, -0.174053)","[52919, 3.114784714025745]",52919,3.114784714025745
6438,175167,Aspen Apartments,176 Sussex Gdns,,London,LON,United Kingdom,W2 1TP,15,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442074020281.0,51.514821,-0.174057,"(51.514821, -0.174057)","[52919, 3.1160089059201894]",52919,3.1160089059201894
6439,238282,Westpoint Hotel,168 Sussex Gdns,,London,LON,United Kingdom,W2 1TP,60,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442074020281.0,51.514888,-0.17378,"(51.514888, -0.17378)","[52919, 3.1281585378412746]",52919,3.1281585378412746
6440,146539,Rose Park Hotel,1 Talbot Sq,,London,LON,United Kingdom,W2 1TR,55,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077238671.0,51.514592,-0.174635,"(51.514592, -0.174635)","[52919, 3.0867576596467066]",52919,3.0867576596467066
6441,128815,Mercure London Hyde Park,8 Talbot Sq,,London,LON,United Kingdom,W2 1TS,72,London,Bayswater/Notting Hill/Paddington,199904.0,Quality,Upper Midscale Class,Urban,Mercure,202007.0,442072626699.0,51.515088,-0.174357,"(51.515088, -0.174357)","[52919, 3.117806135639966]",52919,3.117806135639966
6442,145732,Mitre House Hotel,178 Sussex Gdns,,London,LON,United Kingdom,W2 1TU,69,London,Bayswater/Notting Hill/Paddington,196006.0,Independent,Midscale Class,Suburban,Independent,196006.0,442077238040.0,51.514469,-0.174519,"(51.514469, -0.174519)","[52919, 3.0852327843184315]",52919,3.0852327843184315
6443,172252,Fairways Bayswater Hotel,186 Sussex Gdns,Bayswater,London,LON,United Kingdom,W2 1TU,17,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077234871.0,51.514366,-0.174696,"(51.514366, -0.174696)","[52919, 3.074836244425354]",52919,3.074836244425354
6444,126825,Gresham Hotel,116 Sussex Gdns,,London,LON,United Kingdom,W2 1UA,56,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442074022920.0,51.515936,-0.171876,"(51.515936, -0.171876)","[52919, 3.2373797134840605]",52919,3.2373797134840605
6445,145559,Athena Hotel,110 Sussex Gdns,,London,LON,United Kingdom,W2 1UA,35,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Upscale Class,Urban,Independent,,442081660990.0,51.516013,-0.171774,"(51.516013, -0.171774)","[52919, 3.2441447332623254]",52919,3.2441447332623254
6446,146490,Pacific Hotel,108 Sussex Gdns,Paddington,London,LON,United Kingdom,W2 1UA,32,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442077235312.0,51.516126,-0.17161,"(51.516126, -0.17161)","[52919, 3.2545491939156035]",52919,3.2545491939156035
6447,145881,Beverley House Hotel,142 Sussex Gdns,,London,LON,United Kingdom,W2 1UB,23,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Suburban,Independent,,442077233380.0,51.515518,-0.172716,"(51.515518, -0.172716)","[52919, 3.1911355693592998]",52919,3.1911355693592998
6448,146451,Mandalay Picton House Hotel,122 Sussex Gdns,,London,LON,United Kingdom,W2 1UB,18,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077235479.0,51.515871,-0.171996,"(51.515871, -0.171996)","[52919, 3.2305419151264885]",52919,3.2305419151264885
6449,146472,Nayland Hotel,132 Sussex Gdns,,London,LON,United Kingdom,W2 1UB,41,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442077234615.0,51.515685,-0.172334,"(51.515685, -0.172334)","[52919, 3.2111544480076257]",52919,3.2111544480076257
6450,146486,The Omega Hotel,136 Sussex Gdns,,London,LON,United Kingdom,W2 1UB,20,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442074027209.0,51.515634,-0.17243,"(51.515634, -0.17243)","[52919, 3.205728018729405]",52919,3.205728018729405
6451,146541,Royal Cambridge Hotel,124 Sussex Gdns,,London,LON,United Kingdom,W2 1UB,39,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442078730000.0,51.515822,-0.172078,"(51.515822, -0.172078)","[52919, 3.2256687149427123]",52919,3.2256687149427123
6452,149745,Olympic House Hotel,138 Sussex Gdns,,London,LON,United Kingdom,W2 1UB,40,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442077235935.0,51.51558,-0.172524,"(51.51558, -0.172524)","[52919, 3.2002367920026202]",52919,3.2002367920026202
6453,145579,The Balmoral House Hotel,156 Sussex Gdns,,London,LON,United Kingdom,W2 1UD,18,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442077237445.0,51.515319,-0.173228,"(51.515319, -0.173228)","[52919, 3.165394012369809]",52919,3.165394012369809
6454,145752,Springfield Hotel,154 Sussex Gdns,,London,LON,United Kingdom,W2 1UD,17,London,Bayswater/Notting Hill/Paddington,198001.0,Independent,Economy Class,Suburban,Independent,198001.0,442077239898.0,51.515302,-0.173049,"(51.515302, -0.173049)","[52919, 3.170600713786084]",52919,3.170600713786084
6455,146602,Stylotel Hotel,160 Sussex Gdns,,London,LON,United Kingdom,W2 1UD,40,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442077231026.0,51.515184,-0.173241,"(51.515184, -0.173241)","[52919, 3.1590477696909423]",52919,3.1590477696909423
6456,276854,Claremont Hotel,158 Sussex Gdns,Paddington,London,LON,United Kingdom,W2 1UD,18,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077236326.0,51.515238,-0.173133,"(51.515238, -0.173133)","[52919, 3.1650048065348204]",52919,3.1650048065348204
6457,146313,Classic Hotel,92 Sussex Gdns,,London,LON,United Kingdom,W2 1UH,13,London,Bayswater/Notting Hill/Paddington,,Independent,Upscale Class,Urban,Independent,,442077067776.0,51.51644,-0.171028,"(51.51644, -0.171028)","[52919, 3.287658556605342]",52919,3.287658556605342
6458,158211,Normandie Hotel,96 Sussex Gdns,,London,LON,United Kingdom,W2 1UH,14,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442074029456.0,51.516373,-0.171134,"(51.516373, -0.171134)","[52919, 3.281198078092958]",52919,3.281198078092958
6459,159056,Orchard Hotel Paddington,86 Sussex Gdns,,London,LON,United Kingdom,W2 1UH,43,London,Bayswater/Notting Hill/Paddington,198901.0,Independent,Midscale Class,Urban,Independent,198901.0,442077230370.0,51.516519,-0.170886,"(51.516519, -0.170886)","[52919, 3.2958415628112174]",52919,3.2958415628112174
6460,172506,White House Hotel,102 Sussex Gdns,Hyde Park,London,LON,United Kingdom,W2 1UH,36,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,,51.516272,-0.17131,"(51.516272, -0.17131)","[52919, 3.2709206504093675]",52919,3.2709206504093675
6461,238277,Belmont & Astoria Hotels,104 Sussex Gdns,,London,LON,United Kingdom,W2 1UH,23,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442072244405.0,51.516237,-0.171374,"(51.516237, -0.171374)","[52919, 3.2672591449321104]",52919,3.2672591449321104
6462,238281,Seymour Hotel,106 Sussex Gdns,,London,LON,United Kingdom,W2 1UH,54,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442077234801.0,51.516213,-0.171463,"(51.516213, -0.171463)","[52919, 3.263249119119673]",52919,3.263249119119673
6463,276607,Berkeley Court,94 Sussex Gdns,,London,LON,United Kingdom,W2 1UH,10,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077234801.0,51.516418,-0.17107,"(51.516418, -0.17107)","[52919, 3.285298155958259]",52919,3.285298155958259
6464,146507,The Pavilion Hotel,34 Sussex Gdns,,London,LON,United Kingdom,W2 1UL,30,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442072620905.0,51.517636,-0.168916,"(51.517636, -0.168916)","[52919, 3.410292500289535]",52919,3.410292500289535
6465,158665,Ventures Hotel,12 Sussex Gdns,,London,LON,United Kingdom,W2 1UL,53,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077060846.0,51.517995,-0.168287,"(51.517995, -0.168287)","[52919, 3.4469406548152928]",52919,3.4469406548152928
6466,238279,Haven Hotel,6 Sussex Gdns,,London,LON,United Kingdom,W2 1UL,35,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442077235481.0,51.518122,-0.168067,"(51.518122, -0.168067)","[52919, 3.459822140468342]",52919,3.459822140468342
6467,238350,Four Stars Hotel,26 Sussex Gdns,,London,LON,United Kingdom,W2 1UL,26,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442074025523.0,51.517772,-0.168669,"(51.517772, -0.168669)","[52919, 3.4244649314549878]",52919,3.4244649314549878
6468,238450,OYO Townhouse 30 Sussex Hotel,30 Sussex Gdns,,London,LON,United Kingdom,W2 1UL,13,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,OYO Townhouse,201809.0,441174090207.0,51.517701,-0.16881,"(51.517701, -0.16881)","[52919, 3.4166663041941603]",52919,3.4166663041941603
6469,276765,The Cameron Hotel,10 Sussex Gdns,,London,LON,United Kingdom,W2 1UL,18,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442078621900.0,51.518068,-0.168163,"(51.518068, -0.168163)","[52919, 3.4542635004434037]",52919,3.4542635004434037
6470,159740,Griffin House Hotel,10 Connaught St,,London,LON,United Kingdom,W2 2AH,16,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442077236532.0,51.514798,-0.16485,"(51.514798, -0.16485)","[52919, 3.4305103395113186]",52919,3.4305103395113186
6471,126362,Parkwood @ Marble Arch,4 Stanhope Pl,,London,LON,United Kingdom,W2 2HB,16,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442074022241.0,51.513496,-0.163242,"(51.513496, -0.163242)","[52919, 3.4371978738170896]",52919,3.4371978738170896
6472,145745,Rhodes Hotel,195 Sussex Gdns,,London,LON,United Kingdom,W2 2RJ,18,London,Bayswater/Notting Hill/Paddington,198201.0,Independent,Midscale Class,Suburban,Independent,198201.0,442072620537.0,51.513959,-0.174145,"(51.513959, -0.174145)","[52919, 3.0756385444528345]",52919,3.0756385444528345
6473,146335,The Darlington Hyde Park Hotel,111 Sussex Gdns,,London,LON,United Kingdom,W2 2RU,40,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Upscale Class,Urban,Independent,,442074608800.0,51.515542,-0.171327,"(51.515542, -0.171327)","[52919, 3.2385819978932484]",52919,3.2385819978932484
6474,238276,ABC Hyde Park Hotel,121 Sussex Gdns,,London,LON,United Kingdom,W2 2RU,18,London,Bayswater/Notting Hill/Paddington,,Independent,Upper Midscale Class,Urban,Independent,,442077064660.0,51.515413,-0.171541,"(51.515413, -0.171541)","[52919, 3.2258276424783294]",52919,3.2258276424783294
6475,276756,Classic Hyde Park Hotel,109 Sussex Gdns,,London,LON,United Kingdom,W2 2RU,17,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077069248.0,51.515693,-0.171203,"(51.515693, -0.171203)","[52919, 3.2492702196127192]",52919,3.2492702196127192
6476,145564,The Gower Hotel,129 Sussex Gdns,,London,LON,United Kingdom,W2 2RX,21,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442072622262.0,51.515279,-0.171788,"(51.515279, -0.171788)","[52919, 3.2117498558340163]",52919,3.2117498558340163
6477,145720,Kingsway Park Hotel Hyde Park,139 Sussex Gdns,,London,LON,United Kingdom,W2 2RX,20,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Suburban,Independent,,442077235677.0,51.515094,-0.172108,"(51.515094, -0.172108)","[52919, 3.1930197437698107]",52919,3.1930197437698107
6478,172281,Hotel Columbus,141 Sussex Gdns,,London,LON,United Kingdom,W2 2RX,13,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442072620974.0,51.515053,-0.172173,"(51.515053, -0.172173)","[52919, 3.189067631545047]",52919,3.189067631545047
6479,277054,Bluedaws Hotel,133 Sussex Gdns,,London,LON,United Kingdom,W2 2RX,16,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Urban,Independent,,442077236040.0,51.515192,-0.171934,"(51.515192, -0.171934)","[52919, 3.203092228641859]",52919,3.203092228641859
6480,132129,Hotel Alexandra,1 Sussex Pl,,London,LON,United Kingdom,W2 2RY,96,London,Bayswater/Notting Hill/Paddington,,Independent,Midscale Class,Urban,Independent,,442074026471.0,51.514682,-0.172793,"(51.514682, -0.172793)","[52919, 3.1522387135373555]",52919,3.1522387135373555
6481,145786,Admiral Hotel,143 Sussex Gdns,,London,LON,United Kingdom,W2 2RY,18,London,Bayswater/Notting Hill/Paddington,,Independent,Economy Class,Suburban,Independent,,442077237309.0,51.515018,-0.172242,"(51.515018, -0.172242)","[52919, 3.1852400346437206]",52919,3.1852400346437206
