,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
3646,135059,Congham Hall Hotel,Lynn Rd,,Kings Lynn,EOE,United Kingdom,PE32 1AH,26,East Anglia and Essex,Norfolk & Suffolk Regional,198206.0,Independent,Upper Upscale Class,Suburban,Independent,198206.0,441485600250.0,52.776394,0.535481,"(52.776394, 0.535481)","[2346, 7.703243961527293]",2346,7.703243961527293
3647,237175,Dabbling Duck,11 Abbey Rd,,Great Massingham,EOE,United Kingdom,PE322JE,9,East Anglia and Essex,Norfolk & Suffolk Regional,200601.0,Independent,Upscale Class,Small Metro/Town,Independent,200601.0,441485520827.0,52.773718,0.663722,"(52.773718, 0.663722)","[2346, 11.431027698309608]",2346,11.431027698309608
3648,237003,Andel Lodge Hotel,44 Lynn Rd,,Tottenhill,EOE,United Kingdom,PE33 0RH,13,East Anglia and Essex,Norfolk & Suffolk Regional,194001.0,Independent,Upscale Class,Small Metro/Town,Independent,194001.0,441553810256.0,52.685452,0.421501,"(52.685452, 0.421501)","[2346, 13.05341393435464]",2346,13.05341393435464
3649,236857,Timbers Country Lodge,Lynn Rd,Fincham,Kings Lynn,EOE,United Kingdom,PE33 9HE,41,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441366347747.0,52.63199,0.480058,"(52.63199, 0.480058)","[2346, 16.769774069152184]",2346,16.769774069152184
3650,237121,Bedingfeld Arms,The Green,,Kings Lynn,EOE,United Kingdom,PE33 9PS,9,East Anglia and Essex,Norfolk & Suffolk Regional,178301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,178301.0,441366328300.0,52.58336,0.573918,"(52.58336, 0.573918)","[2346, 20.772956705604187]",2346,20.772956705604187
3651,137369,Premier Inn King's Lynn,12 Clenchwarton Rd,,Kings Lynn,EOE,United Kingdom,PE34 3LW,149,East Anglia and Essex,Norfolk & Suffolk Regional,199901.0,Premier Inn,Economy Class,Suburban,Premier Inn,202007.0,448715278570.0,52.74211,0.382809,"(52.74211, 0.382809)","[2346, 9.471034580604945]",2346,9.471034580604943
3652,234173,Park House Hotel,King's Lynn,,Sandringham,EOE,United Kingdom,PE35 6EH,16,East Anglia and Essex,Norfolk & Suffolk Regional,198704.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,198704.0,441485543000.0,52.827781,0.505903,"(52.827781, 0.505903)","[2346, 4.051535205306204]",2346,4.051535205306204
3656,237244,Gin Trap,6 High St,,Hunstanton,EOE,United Kingdom,PE36 5JU,8,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441485525264.0,52.933645,0.5388,"(52.933645, 0.5388)","[2296, 2.1284628954435583]",2296,2.1284628954435583
3657,253713,King William IV,Heacham Rd,Sedgeford,Hunstanton,EOE,United Kingdom,PE36 5LU,9,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441485571765.0,52.899392,0.540978,"(52.899392, 0.540978)","[2129, 2.9641466972019583]",2129,2.9641466972019583
3658,160316,Caley Hall Hotel,Old Hunstanton Rd,Old Hunstanton,Hunstanton,EOE,United Kingdom,PE36 6HH,40,East Anglia and Essex,Norfolk & Suffolk Regional,197606.0,Independent,Upper Upscale Class,Suburban,Independent,197606.0,441485533486.0,52.951636,0.509551,"(52.951636, 0.509551)","[2296, 0.3966359400891833]",2296,0.3966359400891833
3659,236909,Lodge Hotel,46 Old Hunstanton Rd,Old Hunstanton,Hunstanton,EOE,United Kingdom,PE36 6HX,16,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441485532896.0,52.950804,0.505126,"(52.950804, 0.505126)","[2296, 0.3093036565003028]",2296,0.3093036565003028
3660,120389,BW Signature Collection Old Hunstanton Le Strange Arms Hotel,Golf Course Rd,,Hunstanton,EOE,United Kingdom,PE36 6JJ,46,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upper Midscale Class,Interstate,BW Signature Collection,202006.0,441485534411.0,52.952931,0.502145,"(52.952931, 0.502145)","[2296, 0.12601621307002456]",2296,0.1260162130700245
3664,237124,Horse & Groom,40 Lynn St,,Swaffham,EOE,United Kingdom,PE37 7AX,9,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441760725935.0,52.649519,0.684797,"(52.649519, 0.684797)","[2346, 18.441346372789084]",2346,18.441346372789084
3665,172396,Strattons Hotel,1 Ash Close,,Swaffham,EOE,United Kingdom,PE37 7NH,14,East Anglia and Essex,Norfolk & Suffolk Regional,199001.0,Independent,Upper Midscale Class,Suburban,Independent,199001.0,441760723845.0,52.649335,0.687061,"(52.649335, 0.687061)","[2346, 18.50349864671495]",2346,18.50349864671495
3666,236992,Lydney House,Norwich Rd,,Swaffham,EOE,United Kingdom,PE37 7QS,8,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441760723355.0,52.646653,0.693765,"(52.646653, 0.693765)","[2346, 18.812358046896794]",2346,18.812358046896797
3667,236810,The Great Danes,The Green,Old Hall Lane,Swaffham,EOE,United Kingdom,PE37 8BG,7,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441366328443.0,52.617286,0.587171,"(52.617286, 0.587171)","[2346, 18.6856139303713]",2346,18.6856139303713
3668,236855,Crown Hotel,12 Bridge St,,Downham Market,EOE,United Kingdom,PE38 9DH,18,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441366382322.0,52.60302,0.377065,"(52.60302, 0.377065)","[2346, 18.9291456299405]",2346,18.9291456299405
3669,156728,Castle Hotel,High St,,Downham Market,EOE,United Kingdom,PE38 9HF,12,East Anglia and Essex,Norfolk & Suffolk Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441366384311.0,52.603866,0.378729,"(52.603866, 0.378729)","[2346, 18.86089378068247]",2346,18.86089378068247
3670,236856,The Swan,29 High St,,Downham Market,EOE,United Kingdom,PE38 9HF,7,East Anglia and Essex,Norfolk & Suffolk Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441366385725.0,52.602954,0.378034,"(52.602954, 0.378034)","[2346, 18.927546048008246]",2346,18.92754604800825
3704,237810,Ye Olde Abbey Hotel,21 East St,,Crowland,EMI,United Kingdom,PE6 0EN,10,East Anglia and Essex,Peterborough,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441733210200.0,52.675979,-0.166753,"(52.675979, -0.166753)","[2346, 29.02201809471004]",2346,29.02201809471004
3828,240842,Crossways Hotel,Lewes Rd,,Polegate,SEE,United Kingdom,BN26 5SG,7,East Sussex/Surrey/West Sussex,Eastbourne Area,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441323482455.0,50.822801,0.196351,"(50.822801, 0.196351)","[2102, 4.91458360814933]",2102,4.91458360814933
4003,153439,Mermaid Inn,Brayford Whar N,,Rye,SEE,United Kingdom,,31,East Sussex/Surrey/West Sussex,Sussex Regional,175301.0,Independent,Upper Upscale Class,Urban,Independent,175301.0,441797223065.0,50.950186,0.732269,"(50.950186, 0.732269)","[3651, 2.358360896035658]",3651,2.358360896035658
4004,175134,Grand Victorian Hotel,27 Railway Approach,,Worthing,SEE,United Kingdom,BN11 1UR,18,East Sussex/Surrey/West Sussex,Sussex Regional,182001.0,Independent,Midscale Class,Urban,Independent,182001.0,441903230690.0,50.818147,-0.375387,"(50.818147, -0.375387)","[3165, 0.6561074692434501]",3165,0.6561074692434501
4011,175131,The Highdown,Littlehampton Rd,Goring-by-Sea,Worthing,SEE,United Kingdom,BN12 6FB,13,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Upper Midscale Class,Suburban,Independent,201902.0,441903924670.0,50.825877,-0.442649,"(50.825877, -0.442649)","[3090, 1.629487573474891]",3090,1.629487573474891
4032,241162,White Lion,74 Calremont Rd,,Seaford,SEE,United Kingdom,BN25 2BJ,6,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Midscale Class,Small Metro/Town,Independent,,441323892473.0,50.776098,0.094637,"(50.776098, 0.094637)","[3869, 0.35944879419752157]",3869,0.3594487941975215
4096,241076,The Seal,6 Hillfield Rd,,Chichester,SEE,United Kingdom,PO20 0JX,13,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441243602461.0,50.730241,-0.794026,"(50.730241, -0.794026)","[3739, 0.4297855337562249]",3739,0.4297855337562249
4148,240938,Abingworth Hall,Storrington Rd,,Pulborough,SEE,United Kingdom,RH20 3EF,25,East Sussex/Surrey/West Sussex,Sussex Regional,,HF Holidays,Upscale Class,Small Metro/Town,HF Holidays,,443454708558.0,50.937258,-0.432434,"(50.937258, -0.432434)","[3772, 9.131141446090329]",3772,9.131141446090329
4164,240870,Regent Motel,42 Cinque Ports St,,Rye,SEE,United Kingdom,TN31 7AN,9,East Sussex/Surrey/West Sussex,Sussex Regional,198401.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,198401.0,441797225884.0,50.952181,0.733069,"(50.952181, 0.733069)","[3651, 2.433522755992346]",3651,2.433522755992346
4165,174287,The Ship Inn,The Strand,,Rye,SEE,United Kingdom,TN31 7DB,10,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Upper Midscale Class,Suburban,Independent,,441797222233.0,50.949349,0.730652,"(50.949349, 0.730652)","[3651, 2.369549031043813]",3651,2.369549031043813
4166,174286,The River Haven Hotel,Quayside,,Rye,SEE,United Kingdom,TN31 7EL,22,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Midscale Class,Suburban,Independent,,441797227982.0,50.948257,0.730614,"(50.948257, 0.730614)","[3651, 2.3205436598646725]",3651,2.3205436598646725
4167,153441,Jeake's House Hotel,Mermaid St,,Rye,SEE,United Kingdom,TN31 7ET,10,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Midscale Class,Small Metro/Town,Independent,,441797222828.0,50.949821,0.731048,"(50.949821, 0.731048)","[3651, 2.3791058309268136]",3651,2.3791058309268136
4168,158853,The Hope Anchor Hotel,Watchbell St,,Rye,SEE,United Kingdom,TN31 7HA,16,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Midscale Class,Suburban,Independent,,441797222216.0,50.949196,0.731849,"(50.949196, 0.731849)","[3651, 2.3241230310568226]",3651,2.3241230310568226
4169,241171,White Vine House,24 High St,,Rye,SEE,United Kingdom,TN31 7JF,6,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Luxury Class,Small Metro/Town,Independent,,441797224748.0,50.951006,0.732779,"(50.951006, 0.732779)","[3651, 2.3830289508346003]",3651,2.3830289508346003
4170,153440,Rye Lodge Hotel,E Cliff,,Rye,SEE,United Kingdom,TN31 7LD,17,East Sussex/Surrey/West Sussex,Sussex Regional,197501.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,197501.0,441797223838.0,50.952185,0.735105,"(50.952185, 0.735105)","[3651, 2.3747846138999162]",3651,2.374784613899916
4171,241356,Queens Head,19 Landgate,,Rye,SEE,United Kingdom,TN31 7LH,3,East Sussex/Surrey/West Sussex,Sussex Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441797222181.0,50.953581,0.735708,"(50.953581, 0.735708)","[3651, 2.4319356176499345]",3651,2.4319356176499345
4178,241306,White Dog Inn,Village St,,Robertsbridge,SEE,United Kingdom,TN32 5TD,3,East Sussex/Surrey/West Sussex,Sussex Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441580830264.0,50.993066,0.557542,"(50.993066, 0.557542)","[3204, 9.261006195890408]",3204,9.261006195890408
4405,142256,Premier Inn Durham East,Broomside Ln,,Durham,NEE,United Kingdom,DH1 1GG,62,England Northeast Provincial,Durham Area,200201.0,Premier Inn,Economy Class,Suburban,Premier Inn,202007.0,448715278340.0,54.787029,-1.543134,"(54.787029, -1.543134)","[2545, 9.141505295922489]",2545,9.141505295922489
4408,120375,Ramside Hall Hotel Golf Spa,Ramside,,Carrville,NEE,United Kingdom,DH1 1TD,127,England Northeast Provincial,Durham Area,196306.0,Independent,Upper Upscale Class,Interstate,Independent,200310.0,441913865282.0,54.795175,-1.514996,"(54.795175, -1.514996)","[2545, 7.888328417896427]",2545,7.888328417896427
4416,143554,Kings Lodge Hotel,Waddington St,Flass Vale,Durham,NEE,United Kingdom,DH1 4BG,23,England Northeast Provincial,Durham Area,,Independent,Upper Upscale Class,Suburban,Independent,,441913709977.0,54.778624,-1.586938,"(54.778624, -1.586938)","[2545, 10.95486458732816]",2545,10.95486458732816
4418,239084,Garden House Inn,North Rd,,Durham,NEE,United Kingdom,DH1 4NQ,6,England Northeast Provincial,Durham Area,,Independent,Upscale Class,Small Metro/Town,Independent,,441913863395.0,54.782894,-1.585735,"(54.782894, -1.585735)","[2545, 10.77981422862024]",2545,10.77981422862024
4419,239223,Bridge Hotel,39 North Rd,,Durham,NEE,United Kingdom,DH1 4SE,8,England Northeast Provincial,Durham Area,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441913868090.0,54.77836,-1.58385,"(54.77836, -1.58385)","[2545, 10.854060869408553]",2545,10.854060869408553
4420,153604,Radisson Blu Hotel Durham,Frankland Ln,,Durham,NEE,United Kingdom,DH1 5TA,207,England Northeast Provincial,Durham Area,200810.0,Radisson SAS,Upper Upscale Class,Suburban,Radisson Blu,202007.0,441913727200.0,54.7805,-1.577117,"(54.7805, -1.577117)","[2545, 10.547772683662604]",2545,10.547772683662604
4429,239151,Bowes Incline Hotel,Northside,Birtley,Chester Le Street,NEE,United Kingdom,DH3 1RF,18,England Northeast Provincial,England Northeast Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441914102233.0,54.906838,-1.5676,"(54.906838, -1.5676)","[3138, 8.123784629567021]",3138,8.123784629567021
4432,239110,Highfield Hotel,101 Durham Rd,East Rainton,Houghton Le Spring,NEE,United Kingdom,DH5 9QT,30,England Northeast Provincial,England Northeast Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441915120905.0,54.824325,-1.482902,"(54.824325, -1.482902)","[2545, 5.897021679726705]",2545,5.897021679726705
4435,239076,Royal Oak Inn,1 Commercial St,,Durham,NEE,United Kingdom,DH7 9BN,5,England Northeast Provincial,England Northeast Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441913734224.0,54.783417,-1.735295,"(54.783417, -1.735295)","[2545, 16.33471303862458]",2545,16.33471303862458
4461,239244,Bay Horse Hotel,59 Uppertown,,Bishop Auckland,NEE,United Kingdom,DL13 3EX,4,England Northeast Provincial,England Northeast Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441388526565.0,54.735578,-1.879607,"(54.735578, -1.879607)","[2545, 22.84815457861557]",2545,22.84815457861557
4462,239215,Brown Horse,High Stoop,,Bishop Auckland,NEE,United Kingdom,DL13 4HJ,7,England Northeast Provincial,England Northeast Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441388730498.0,54.757133,-1.840022,"(54.757133, -1.840022)","[2545, 20.86269219620557]",2545,20.86269219620557
4463,239148,North Point,1 High St,,Bishop Auckland,NEE,United Kingdom,DL134DL,7,England Northeast Provincial,England Northeast Regional,190001.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,190001.0,441388731087.0,54.742424,-1.814321,"(54.742424, -1.814321)","[2545, 20.249682949082594]",2545,20.249682949082597
4486,239210,OYO Knowesgate,1 Knowesgate,Kirkwhelpington,Newcastle Upon Tyne,NEE,United Kingdom,NE19 2SH,12,England Northeast Provincial,England Northeast Regional,197501.0,Independent,Economy Class,Small Metro/Town,OYO,201911.0,441830540295.0,55.165694,-2.018864,"(55.165694, -2.018864)","[3277, 19.058687716218582]",3277,19.058687716218586
4502,112696,Mercure Newcastle George Washington Hotel Golf & Spa,Stone Cellar Rd,High Usworth,Washington,NEE,United Kingdom,NE37 1PH,125,England Northeast Provincial,England Northeast Regional,197906.0,Moat House,Upper Midscale Class,Suburban,Mercure,202007.0,441914029988.0,54.923637,-1.533768,"(54.923637, -1.533768)","[3138, 6.686032226903564]",3138,6.686032226903564
4527,239150,Hermitage Inn,23 Castle St,,Warkworth,NEE,United Kingdom,NE65 0UL,5,England Northeast Provincial,England Northeast Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441665711258.0,55.347697,-1.611721,"(55.347697, -1.611721)","[2552, 0.81444277783388]",2552,0.81444277783388
4528,160520,The Sun Hotel,6 Castle Ter,,Warkworth,NEE,United Kingdom,NE65 0UP,14,England Northeast Provincial,England Northeast Regional,175301.0,Independent,Upscale Class,Suburban,Independent,175301.0,441665711259.0,55.346131,-1.610514,"(55.346131, -1.610514)","[2552, 0.7687973174924414]",2552,0.7687973174924414
4529,176322,Warkworth House Hotel,16 Bridge St,,Morpeth,NEE,United Kingdom,NE65 0XB,14,England Northeast Provincial,England Northeast Regional,182001.0,Independent,Upscale Class,Suburban,Independent,182001.0,441665711276.0,55.348705,-1.611074,"(55.348705, -1.611074)","[2552, 0.795807729250428]",2552,0.795807729250428
4532,174563,The Coquetvale Hotel,Station Rd,,Morpeth,NEE,United Kingdom,NE65 7QJ,14,England Northeast Provincial,England Northeast Regional,188501.0,Independent,Upscale Class,Suburban,Independent,188501.0,441669622900.0,55.308223,-1.905134,"(55.308223, -1.905134)","[2552, 12.636011415697544]",2552,12.636011415697544
4533,239242,Railway Hotel,Bridge St,,Morpeth,NEE,United Kingdom,NE65 7SE,4,England Northeast Provincial,England Northeast Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441669620221.0,55.309269,-1.908811,"(55.309269, -1.908811)","[2552, 12.762126801218175]",2552,12.762126801218177
4534,239130,Queen's Head,Town Foot,,Morpeth,NEE,United Kingdom,NE65 7SR,7,England Northeast Provincial,England Northeast Regional,179201.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,179201.0,441669620470.0,55.31012,-1.909522,"(55.31012, -1.909522)","[2552, 12.777467105027725]",2552,12.777467105027725
4535,239129,Newcastle House Hotel,Front St,,Morpeth,NEE,United Kingdom,NE65 7UT,5,England Northeast Provincial,England Northeast Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441669620334.0,55.309478,-1.911362,"(55.309478, -1.911362)","[2552, 12.857333527535843]",2552,12.857333527535843
4536,239230,Guyzance Hall,Acklington,,Morpeth,NEE,United Kingdom,NE65 9AG,15,England Northeast Provincial,England Northeast Regional,200901.0,Robert Parker Collection,Economy Class,Small Metro/Town,Robert Parker Collection,200901.0,441665575838.0,55.326727,-1.666771,"(55.326727, -1.666771)","[2552, 3.292694589205486]",2552,3.292694589205486
4540,264535,The Dirty Bottles,32 Narrowgate,,Alnwick,NEE,United Kingdom,NE66 1JG,4,England Northeast Provincial,England Northeast Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441665606193.0,55.414765,-1.708589,"(55.414765, -1.708589)","[2888, 4.430071284768346]",2888,4.430071284768346
4541,239267,Cookie Jar Hotel,12 Bailiffgate,,Alnwick,NEE,United Kingdom,NE66 1LU,11,England Northeast Provincial,England Northeast Regional,201701.0,Independent,Upscale Class,Small Metro/Town,Independent,201701.0,441665510465.0,55.416119,-1.709014,"(55.416119, -1.709014)","[2888, 4.482877584515424]",2888,4.482877584515424
4542,239054,The Plough,24 Bondgate Without,,Alnwick,NEE,United Kingdom,NE66 1PN,7,England Northeast Provincial,England Northeast Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441665602395.0,55.411976,-1.701897,"(55.411976, -1.701897)","[2888, 4.113628975716493]",2888,4.113628975716493
